,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION
7241,-7639.35000000149,4865001.098099999,2,0,122,2
16499,-7594.264100000262,4864982.456100002,3,0,108,2
2179,-7370.01060000062,4864847.753600001,3,2,107,2
6352,-7377.078269988298,4864842.961438999,0,2,132,1
1641,-7527.451099999249,4864929.146399997,2,1,101,2
3998,-7469.88919999823,4864815.057400003,1,1,209,2
4729,-7307.774300001563,4864814.599399999,0,2,121,2
3702,-7426.627799998969,4864896.057800001,0,1,249,2
10806,-7633.04149999842,4864971.012100004,1,0,130,2
17437,-7611.0564999990165,4864981.801700003,0,0,120,2
7860,-7318.160399999469,4864814.879600003,3,2,126,2
17658,-7646.3075999990115,4864932.3486,3,0,235,2
11399,-7643.13899999857,4864947.851999998,3,0,229,2
14351,-7559.442800000309,4864887.620300001,0,1,114,2
7826,-7377.846599999814,4864852.802199997,3,2,104,2
12702,-7309.517499998212,4864813.293499999,4,2,143,2
19328,-7516.1983999982485,4864889.940200001,3,1,4,2
3593,-7425.661100000143,4864873.132700004,1,1,201,2
11060,-7510.211205821484,4864949.287095763,1,1,103,1
8111,-7594.264100000262,4864982.456100002,1,0,108,2
6986,-7367.409899998456,4864841.755599998,0,2,130,2
517,-7395.100707694888,4864777.95992858,3,2,216,1
2711,-7404.464299999178,4864809.152999997,3,2,254,2
358,-7491.030633945018,4864865.38593483,2,1,2,1
7024,-7311.829500000924,4864805.7271,0,2,120,2
19124,-7316.835799999535,4864813.697499998,0,2,104,2
15691,-7427.868400000036,4864896.747000001,0,1,227,2
8180,-7675.371700000018,4864932.7897000015,2,0,228,2
8783,-7528.608068633825,4864959.505251184,1,1,104,1
3322,-7391.93019238487,4864841.240641913,1,2,143,1
16505,-7596.6486999988565,4864983.354699999,3,0,112,2
18685,-7338.25903988257,4864821.407184206,1,2,125,1
16439,-7682.559099998325,4864932.3116,2,0,222,2
16727,-7616.688900001346,4864976.028099999,2,0,102,2
13533,-7394.577824883163,4864836.924705662,3,2,140,1
3350,-7316.906800001859,4864818.291699998,1,2,113,2
1631,-7504.881400000304,4864865.5295,2,1,9,2
16233,-7603.5650999993095,4864979.790100001,3,0,105,2
13815,-7359.148499999195,4864841.7272000015,3,2,109,2
18659,-7332.154229257256,4864832.493940249,0,2,107,1
5210,-7333.1832000017175,4864822.766999997,0,2,108,2
8705,-7555.236299999057,4864885.3138,0,1,108,2
3577,-7424.407800000161,4864901.759999998,0,1,235,2
13676,-7325.052900001408,4864818.703599997,3,2,124,2
7387,-7386.105999998747,4864837.9142,3,2,101,2
11614,-7325.23409999907,4864818.356799996,2,2,131,2
17722,-7589.0014999993155,4864985.495899999,0,0,118,2
16026,-7682.084399998189,4864930.865400001,3,0,226,2
4050,-7310.700860090554,4864800.670677118,1,2,134,1
17976,-7641.030099999159,4865006.826700002,0,0,129,2
12287,-7324.080699998885,4864817.717,4,2,138,2
7053,-7432.44810000062,4864883.152999997,3,1,203,2
807,-7466.291100092231,4864859.3389488915,2,1,18,1
8906,-7592.718600001186,4864984.430299997,0,0,119,2
16351,-7594.264100000262,4864982.456100002,1,0,108,2
17975,-7638.843199998141,4864999.3684,0,0,127,2
10808,-7633.205600000918,4864965.108800001,1,0,128,2
12003,-7333.861492905767,4864760.1400823295,1,2,218,1
6916,-7345.411800000817,4864829.5512000015,0,2,111,2
18789,-7316.906800001859,4864818.291699998,1,2,113,2
5728,-7316.835799999535,4864813.697499998,0,2,104,2
10739,-7638.843199998141,4864999.3684,0,0,127,2
1369,-7511.736699998379,4864841.647200003,2,1,5,2
16010,-7637.5564999990165,4864907.466200002,3,0,207,2
16446,-7682.084399998189,4864930.865400001,2,0,227,2
15879,-7682.084399998189,4864930.865400001,1,0,225,2
7615,-7643.993799999355,4864930.197999999,0,0,234,2
16436,-7659.935300000012,4864938.7962,2,0,216,2
6106,-7458.26419999823,4864852.0842999965,2,1,217,2
5133,-7307.774300001563,4864814.599399999,0,2,121,2
10288,-7643.20149999857,4864947.990599996,0,0,202,2
9523,-7667.3517999984315,4864936.670500003,2,0,218,2
16622,-7594.264100000262,4864982.456100002,1,0,108,2
1024,-7474.652600001544,4864865.9525000015,2,1,27,2
8766,-7313.731119778006,4864792.063410872,3,2,136,1
14934,-7474.5538000017405,4864866.856399998,0,1,9,2
1288,-7496.947206757963,4864853.117668681,2,1,3,1
9716,-7578.461971551179,4864869.381579727,1,1,109,1
5970,-7333.069099999964,4864771.151100002,0,2,209,2
15641,-7312.662200000137,4864807.624899998,1,2,133,2
13489,-7370.01060000062,4864847.753600001,3,2,107,2
6605,-7458.082199998199,4864831.376599997,3,1,206,2
1350,-7533.896200001241,4864939.258299999,2,1,105,2
10736,-7615.52769999951,4864982.2821,0,0,121,2
13667,-7317.526099998503,4864794.559299998,3,2,137,2
19483,-7512.540187384933,4864885.307564937,3,1,4,1
4278,-7453.170400001109,4864828.667000003,1,1,207,2
14706,-7317.012499999255,4864795.1489999965,1,2,136,2
534,-7362.526500001551,4864764.065700002,3,2,230,2
15727,-7374.347500000149,4864845.604699999,1,2,115,2
16335,-7616.5560000017285,4864975.878600001,0,0,113,2
382,-7344.968400001526,4864749.5759999985,3,2,241,2
10120,-7321.02769311145,4864812.07116285,3,2,126,1
19426,-7512.540187384933,4864885.307564937,3,1,4,1
7195,-7682.084399998189,4864930.865400001,1,0,225,2
10257,-7366.751436967404,4864837.214649305,2,2,121,1
932,-7344.968400001526,4864749.5759999985,3,2,241,2
2628,-7334.819400001317,4864828.2295999965,4,2,115,2
18673,-7307.774300001563,4864814.599399999,0,2,121,2
19888,-7516.841499999165,4864889.291000001,3,1,13,2
2897,-7347.108300000428,4864748.045599997,3,2,240,2
8673,-7638.2760000005355,4864905.187200001,3,0,211,2
12975,-7352.520300000906,4864833.494800001,2,2,125,2
11968,-7308.779111966491,4864804.134827018,1,2,133,1
14437,-7528.608068633825,4864959.505251184,1,1,104,1
15565,-7423.182180404663,4864855.7189594135,0,1,217,1
9734,-7386.6402587369075,4864845.965452015,2,2,102,1
17505,-7683.855900000781,4864930.357900001,1,0,224,2
74,-7398.5587060302505,4864779.87839587,3,2,214,1
2606,-7336.700399998575,4864764.478799999,3,2,246,2
11134,-7315.743400000036,4864802.071500003,2,2,137,2
17698,-7637.225699998437,4864993.806299998,0,0,126,2
18693,-7332.1088000014415,4864822.170999996,1,2,126,2
10148,-7510.211205821484,4864949.287095763,1,1,103,1
1866,-7390.435400001706,4864835.897,3,2,140,2
9715,-7572.053273737431,4864882.3671180615,1,1,111,1
4606,-7315.743400000036,4864802.071500003,1,2,134,2
9511,-7639.690999999642,4864914.912799999,2,0,205,2
19208,-7321.8462610281995,4864826.773397222,0,2,103,1
12173,-7504.906800001859,4864865.544699997,1,1,30,2
19277,-7353.69530000165,4864834.147,0,2,126,2
10465,-7589.062399998307,4864985.529100001,3,0,110,2
17736,-7601.616200000048,4864980.348899998,1,0,106,2
10764,-7646.244600001723,4864925.928999998,0,0,222,2
2997,-7344.968400001526,4864749.5759999985,3,2,241,2
6710,-7377.218935716897,4864859.9856831655,0,2,138,1
16901,-7611.129000000656,4864977.622000001,1,0,103,2
17261,-7674.97230000049,4864934.486199996,2,0,220,2
7676,-7635.6803999990225,4864966.449299999,2,0,133,2
9340,-7366.242400001734,4864841.108000003,2,2,121,2
2922,-7334.819400001317,4864828.2295999965,4,2,115,2
5734,-7352.555199999361,4864833.5141,0,2,124,2
18322,-7646.423599999398,4864925.757100001,1,0,213,2
8098,-7641.5731999985865,4865008.853,1,0,122,2
9533,-7661.5582000017175,4864934.3435999965,2,0,229,2
9683,-7516.413621235639,4864937.650390036,1,1,102,1
2779,-7384.393399998547,4864778.2870000005,3,2,219,2
18669,-7359.331099998206,4864837.273500003,1,2,120,2
7159,-7643.993799999355,4864930.197999999,0,0,234,2
7606,-7669.233500000089,4864936.154799998,0,0,212,2
8221,-7644.034899998456,4864930.066799998,3,0,201,2
19646,-7404.8357000015685,4864808.159000002,1,2,214,2
19222,-7314.611699998379,4864800.712399997,0,2,119,2
11643,-7371.374951340257,4864761.285093159,1,2,224,1
14548,-7317.012499999255,4864795.1489999965,1,2,136,2
1205,-7392.357000000775,4864780.615599996,4,2,216,2
17851,-7636.667899999766,4864991.739799999,2,0,119,2
18145,-7633.236699998379,4864965.063299999,2,0,132,2
11167,-7363.289747696371,4864835.294131495,2,2,122,1
6225,-7469.88919999823,4864815.057400003,2,1,210,2
16203,-7616.9461999982595,4864980.0132,2,0,115,2
4732,-7527.402600001544,4864929.238300003,3,1,101,2
5989,-7469.328741654754,4864834.110160768,2,1,212,1
10461,-7601.616200000048,4864980.348899998,3,0,106,2
16609,-7616.5560000017285,4864975.878600001,0,0,113,2
14103,-7527.402600001544,4864929.238300003,1,1,101,2
18493,-7656.762800000608,4864938.025799997,3,0,236,2
15574,-7410.692299999297,4864890.038199998,0,1,243,2
6404,-7469.88919999823,4864815.057400003,2,1,210,2
15913,-7689.513399999589,4864928.736100003,2,0,225,2
12492,-7506.559300001712,4864862.569799997,1,1,8,2
4121,-7432.574799999595,4864889.443000004,0,1,228,2
14602,-7374.347500000149,4864845.604699999,1,2,115,2
19016,-7356.451670821757,4864831.50025785,0,2,126,1
5928,-7370.399900000542,4864772.489,0,2,205,2
17087,-7636.080099999905,4864897.526100002,3,0,209,2
17789,-7646.206399999559,4864932.4318,1,0,234,2
890,-7526.710926756264,4864892.801808476,2,1,15,1
9339,-7353.723400000484,4864834.1625000015,2,2,124,2
3930,-7366.242400001734,4864841.108000003,1,2,118,2
14570,-7313.731119778006,4864792.063410872,1,2,136,1
533,-7363.03830000013,4864766.439499997,3,2,229,2
11262,-7643.092399999499,4864947.8138,1,0,228,2
14203,-7363.282299999148,4864844.0207,2,2,107,2
7311,-7616.688900001346,4864976.028099999,3,0,102,2
7937,-7377.296035300941,4864860.055810973,2,2,105,1
10701,-7337.716099999845,4864825.2817,2,2,128,2
18241,-7636.960200000554,4864905.659699999,0,0,227,2
6846,-7318.694800000639,4864795.302100003,0,2,118,2
9925,-7628.134500000626,4864977.021200001,2,0,138,2
14788,-7439.624499998987,4864864.1263,1,1,206,2
15333,-7318.341099999845,4864814.532499999,1,2,130,2
18555,-7380.90700000152,4864847.1611,0,2,136,2
9402,-7638.2760000005355,4864905.187200001,1,0,210,2
13136,-7373.052799999715,4864844.886500001,2,2,119,2
5743,-7360.5392999984315,4864837.943800002,0,2,128,2
3168,-7384.393399998547,4864778.2870000005,3,2,219,2
16712,-7682.559099998325,4864932.3116,2,0,222,2
17257,-7640.679200001061,4864913.532200001,2,0,213,2
362,-7511.736699998379,4864841.647200003,2,1,5,2
17906,-7633.469399999826,4864965.338399999,3,0,129,2
11675,-7340.191399998962,4864758.186399996,1,2,216,2
954,-7392.357000000775,4864780.615599996,3,2,216,2
2162,-7341.308100000025,4864756.173699996,2,2,213,2
1801,-7404.8357000015685,4864808.159000002,2,2,217,2
15593,-7447.57271561399,4864877.348263264,0,1,224,1
9828,-7639.077799998224,4865011.763999999,0,0,131,2
8186,-7616.688900001346,4864976.028099999,3,0,102,2
14305,-7329.376800000668,4864825.210199997,3,2,129,2
5489,-7408.338870193808,4864811.529825352,0,2,214,1
10096,-7359.148499999195,4864841.7272000015,3,2,109,2
10462,-7596.2032000012705,4864981.900200002,3,0,107,2
11233,-7638.807999998331,4864907.044100001,1,0,211,2
7773,-7647.265799999237,4864945.2348000035,3,0,231,2
9008,-7635.6803999990225,4864966.449299999,2,0,133,2
9632,-7372.802999999374,4864849.302699998,3,2,107,2
6626,-7365.719614882021,4864851.11348962,0,2,139,1
18546,-7314.611699998379,4864800.712399997,0,2,119,2
8540,-7616.670099999756,4864979.499200001,1,0,114,2
11342,-7636.622600000352,4864899.4196000025,2,0,210,2
5237,-7333.069099999964,4864769.216300003,0,2,208,2
15358,-7445.557873841374,4864826.589670561,0,1,202,1
11515,-7516.413621235639,4864937.650390036,1,1,102,1
17999,-7601.616200000048,4864980.348899998,1,0,106,2
18637,-7365.719614882021,4864851.11348962,0,2,139,1
3166,-7390.095800001174,4864781.450599998,3,2,217,2
8528,-7638.854200001805,4864999.367600001,1,0,119,2
19064,-7321.121196862309,4864811.898919098,1,2,130,1
16534,-7637.5564999990165,4864907.466200002,3,0,207,2
11052,-7526.391455613078,4864919.34785118,1,1,101,1
2326,-7372.802900001408,4864849.3028,4,2,107,2
8552,-7587.102299999446,4864986.090999998,1,0,109,2
12917,-7568.939100001007,4864876.265799998,0,1,113,2
10563,-7345.42330000177,4864829.557700002,3,2,119,2
3778,-7316.4574000015855,4864800.7843,1,2,135,2
317,-7361.5406999997795,4864765.608599998,3,2,231,2
11169,-7366.751436967404,4864837.214649305,2,2,121,1
7820,-7386.105999998747,4864837.9142,3,2,101,2
18466,-7637.002300001681,4864905.532300003,3,0,208,2
18448,-7640.289599999785,4865009.164800003,3,0,125,2
2976,-7370.614700000732,4864768.552900001,3,2,224,2
1277,-7398.11080000177,4864785.8972999975,4,2,211,2
10667,-7321.03830000013,4864820.583800003,2,2,113,2
15102,-7390.184700001031,4864838.919100001,1,2,143,2
16974,-7637.5564999990165,4864907.466200002,2,0,207,2
9759,-7311.919399999082,4864808.963799998,2,2,135,2
3600,-7435.067499998958,4864878.1545,1,1,206,2
14846,-7445.557873841374,4864826.589670561,0,1,202,1
13724,-7321.03830000013,4864820.583800003,2,2,113,2
14969,-7439.624499998987,4864864.1263,0,1,222,2
3683,-7468.870245195925,4864827.937682956,0,1,248,1
15570,-7424.3016000017515,4864859.706600003,0,1,218,2
1320,-7545.620009675623,4864929.900241494,2,1,106,1
13183,-7370.01060000062,4864847.753600001,3,2,107,2
5840,-7338.753299999982,4864825.8571000025,0,2,110,2
3036,-7353.723400000484,4864834.1625000015,4,2,130,2
10634,-7568.053527798504,4864892.154664098,1,1,110,1
4837,-7322.620947800578,4864812.722818367,0,2,104,1
14354,-7523.494399998337,4864951.885300003,0,1,107,2
12565,-7356.611999999732,4864840.320100002,4,2,112,2
17612,-7641.5731999985865,4865008.853,3,0,122,2
4741,-7523.601199999452,4864951.943599999,3,1,103,2
19671,-7496.900899998844,4864897.221900001,3,1,2,2
19250,-7390.620600000025,4864836.055799998,0,2,112,2
1224,-7391.084499999882,4864779.909699999,4,2,218,2
4984,-7304.483600001782,4864820.875299999,0,2,122,2
4258,-7427.868400000036,4864896.747000001,0,1,227,2
6945,-7417.468600001186,4864893.016000004,2,1,203,2
18428,-7603.5650999993095,4864979.790100001,3,0,105,2
19245,-7316.86719999835,4864813.714900002,1,2,131,2
3484,-7338.25903988257,4864821.407184206,1,2,125,1
7128,-7592.733300000428,4864982.7069000015,0,0,116,2
10385,-7635.040800001472,4864986.063900001,2,0,118,2
11672,-7408.338870193808,4864811.529825352,1,2,214,1
11678,-7408.565699998288,4864796.707199998,1,2,212,2
1540,-7545.620009675623,4864929.900241494,2,1,106,1
19759,-7536.165800001472,4864897.859200002,3,1,112,2
14825,-7316.906800001859,4864818.291699998,1,2,113,2
14687,-7313.731119778006,4864792.063410872,1,2,136,1
1555,-7515.720955301075,4864863.515449725,2,1,8,1
12589,-7474.495200000703,4864891.586599998,1,1,25,2
13779,-7527.402600001544,4864929.238300003,1,1,101,2
14328,-7338.66330000013,4864826.254299998,3,2,120,2
7403,-7372.802999999374,4864849.302699998,3,2,107,2
2819,-7356.611999999732,4864840.320100002,4,2,112,2
8022,-7636.633000001311,4864991.830600001,0,0,125,2
8872,-7330.786899998784,4864821.437299997,2,2,130,2
2383,-7390.095800001174,4864781.450599998,3,2,217,2
12645,-7372.802900001408,4864849.3028,4,2,107,2
12629,-7345.42330000177,4864829.557700002,4,2,132,2
3526,-7317.012499999255,4864795.1489999965,1,2,136,2
2631,-7327.958599999547,4864824.4234,4,2,116,2
19757,-7390.620600000025,4864836.055799998,1,2,140,2
7509,-7382.916102800517,4864854.208545767,2,2,104,1
2768,-7397.859799999744,4864783.668200001,3,2,214,2
14386,-7316.963899999857,4864795.2365000015,2,2,139,2
12149,-7352.339699998499,4864837.949699998,4,2,113,2
1658,-7408.925999999045,4864793.862999998,2,2,202,2
4844,-7524.3513000011435,4864934.490199998,3,1,102,2
7958,-7310.02950000018,4864815.141199999,2,2,116,2
18289,-7589.062399998307,4864985.529100001,1,0,110,2
16354,-7611.129000000656,4864977.622000001,1,0,103,2
3153,-7413.921399999409,4864785.033399999,3,2,206,2
12118,-7321.037900000811,4864820.583700001,4,2,117,2
14347,-7571.093199998141,4864871.718800001,0,1,112,2
5100,-7536.409200001508,4864934.618299998,3,1,104,2
9465,-7632.1528999991715,4864981.863899998,2,0,140,2
4028,-7366.037799999118,4864845.549400002,1,2,107,2
3719,-7458.381099998952,4864852.149700001,1,1,215,2
16872,-7639.417199999094,4865001.277099997,0,0,128,2
5636,-7360.5392999984315,4864837.943800002,0,2,128,2
12525,-7524.514299999922,4864934.194600001,1,1,102,2
1925,-7343.733500000089,4864754.510700002,2,2,208,2
6285,-7316.835799999535,4864813.697499998,0,2,104,2
12943,-7321.03830000013,4864820.583800003,2,2,113,2
11649,-7335.376827798784,4864753.120739415,1,2,219,1
15943,-7636.667899999766,4864991.739799999,2,0,119,2
7116,-7320.078899998218,4864794.327799998,0,2,117,2
6239,-7435.067499998958,4864878.1545,3,1,204,2
15399,-7439.624499998987,4864864.1263,1,1,206,2
11927,-7316.906800001859,4864818.291699998,1,2,113,2
8247,-7541.225999999791,4864920.757600002,0,1,118,2
3517,-7359.331099998206,4864837.273500003,1,2,120,2
19640,-7536.409200001508,4864934.618299998,3,1,104,2
7093,-7353.69530000165,4864834.147,0,2,126,2
17931,-7689.513399999589,4864928.736100003,3,0,224,2
5869,-7424.812344465406,4864862.992156811,2,1,201,1
5011,-7404.8357000015685,4864808.159000002,0,2,214,2
10042,-7656.762800000608,4864938.025799997,3,0,236,2
15476,-7404.491683006287,4864890.4166426435,0,1,244,1
6449,-7360.5392999984315,4864837.943800002,0,2,128,2
13720,-7327.929099999367,4864824.406999998,2,2,111,2
10399,-7622.054600000381,4864976.294200003,2,0,139,2
16062,-7643.20149999857,4864947.990599996,0,0,202,2
6610,-7394.577824883163,4864836.924705662,0,2,112,1
7303,-7633.469399999826,4864965.338399999,3,0,129,2
7425,-7325.052900001408,4864818.703599997,3,2,124,2
15821,-7609.2503999993205,4864978.160700001,1,0,104,2
18287,-7596.2032000012705,4864981.900200002,1,0,107,2
13301,-7536.4928999990225,4864918.059600003,1,1,101,2
5462,-7443.8776770718405,4864873.551518895,2,1,206,1
1211,-7409.384500000626,4864796.0331000015,4,2,202,2
9228,-7516.413621235639,4864937.650390036,1,1,102,1
476,-7506.529300000519,4864862.554300003,2,1,8,2
3313,-7417.502300001681,4864893.0326000005,1,1,203,2
8469,-7674.955899998547,4864934.514399998,0,0,213,2
4599,-7303.794295821339,4864812.44148691,1,2,114,1
7718,-7644.034899998456,4864930.066799998,2,0,201,2
9837,-7661.735899999738,4864938.303900003,0,0,209,2
13984,-7315.743400000036,4864802.071500003,3,2,134,2
12888,-7353.723400000484,4864834.1625000015,4,2,130,2
19312,-7474.607500001788,4864866.886100002,3,1,5,2
15996,-7633.386599998921,4864970.1708,3,0,131,2
5120,-7375.98580000177,4864772.226599999,0,2,211,2
15272,-7404.491683006287,4864890.4166426435,0,1,244,1
16577,-7643.385099999607,4864928.0748,0,0,233,2
11820,-7370.775379050522,4864770.922951184,1,2,225,1
15445,-7372.802999999374,4864849.302699998,1,2,106,2
1343,-7526.5542669668785,4864919.341289513,2,1,101,1
2186,-7367.458799999206,4864841.782799996,3,2,113,2
13258,-7312.662200000137,4864807.624899998,2,2,136,2
11869,-7362.783199999481,4864764.929499999,1,2,205,2
249,-7489.177499998361,4864899.944899999,2,1,10,2
19038,-7304.483600001782,4864820.875299999,0,2,122,2
12628,-7338.857999999076,4864825.9152000025,4,2,133,2
14757,-7404.491683006287,4864890.4166426435,0,1,244,1
30,-7480.124099999665,4864894.9306000015,2,1,10,2
1121,-7404.705499999225,4864787.466200002,4,2,210,2
15416,-7372.802999999374,4864849.302699998,1,2,106,2
7469,-7535.209515403956,4864948.090411805,1,1,105,1
14748,-7423.182180404663,4864855.7189594135,0,1,217,1
4871,-7369.223544884473,4864761.381877743,0,2,205,1
6233,-7425.661100000143,4864873.132700004,3,1,201,2
12497,-7511.563299998641,4864853.561099999,1,1,7,2
19186,-7366.256599999964,4864841.1159000015,0,2,129,2
10228,-7313.065520714968,4864792.170037955,2,2,139,1
635,-7377.651299998164,4864772.941299997,3,2,250,2
8300,-7324.486511655153,4864813.990040243,3,2,125,1
8214,-7644.94530000165,4864948.8147,3,0,230,2
19865,-7404.8357000015685,4864808.159000002,1,2,214,2
4765,-7375.98580000177,4864772.226599999,0,2,211,2
